# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3309382085
-0.5921495812,1.3309467679
-0.5921495812,1.3309553272
-0.5921495812,1.3309638865
-0.5921495812,1.3309724458
-0.5921495812,1.3309810051
-0.5921495812,1.3309895644
-0.5921495812,1.3309981237
-0.5921495812,1.3310066830
-0.5921495812,1.3310152424
-0.5921495812,1.3310238017
-0.5921495812,1.3310323610
-0.5921495812,1.3310409203
-0.5921495812,1.3310494796
-0.5921495812,1.3310580389
-0.5921495812,1.3310665982
-0.5921495812,1.3310751575
-0.5921495812,1.3310837169
-0.5921495812,1.3310922762
-0.5921495812,1.3311008355
-0.5921495812,1.3311093948
-0.5921495812,1.3311179541
-0.5921495812,1.3311265134
-0.5921495812,1.3311350727
-0.5921495812,1.3311436320
-0.5921495812,1.3311521914
-0.5921495812,1.3311607507
-0.5921495812,1.3311693100
-0.5921495812,1.3311778693
-0.5921495812,1.3311864286
-0.5921495812,1.3311949879
-0.5921495812,1.3312035472
-0.5921495812,1.3312121065
-0.5921495812,1.3312206659
-0.5921495812,1.3312292252
-0.5921495812,1.3312377845
-0.5921495812,1.3312463438
-0.5921495812,1.3312549031
-0.5921495812,1.3312634624
-0.5921495812,1.3312720217
-0.5921495812,1.3312805810
-0.5921495812,1.3312891404
-0.5921495812,1.3312976997
-0.5921495812,1.3313062590
-0.5921495812,1.3313148183
-0.5921495812,1.3313233776
-0.5921495812,1.3313319369
-0.5921495812,1.3313404962
-0.5921495812,1.3313490555
-0.5921495812,1.3313576149
-0.5921495812,1.3313661742
-0.5921495812,1.3313747335
-0.5921495812,1.3313832928
-0.5921495812,1.3313918521
-0.5921495812,1.3314004114
-0.5921495812,1.3314089707
-0.5921495812,1.3314175300
-0.5921495812,1.3314260894
-0.5921495812,1.3314346487
-0.5921495812,1.3314432080
-0.5921495812,1.3314517673
-0.5921495812,1.3314603266
-0.5921495812,1.3314688859
-0.5921495812,1.3314774452
-0.5921495812,1.3314860045
-0.5921495812,1.3314945639
-0.5921495812,1.3315031232
-0.5921495812,1.3315116825
-0.5921495812,1.3315202418
-0.5921495812,1.3315288011
-0.5921495812,1.3315373604
-0.5921495812,1.3315459197
-0.5921495812,1.3315544790
-0.5921495812,1.3315630384
-0.5921495812,1.3315715977
-0.5921495812,1.3315801570
-0.5921495812,1.3315887163
-0.5921495812,1.3315972756
-0.5921495812,1.3316058349
-0.5921495812,1.3316143942
-0.5921495812,1.3316229536
-0.5921495812,1.3316315129
